ID,UID,time,event,semiMajor,eccentricity,type1,mass1,radius1,Teff1,massHeCore1,type2,mass2,radius2,Teff2,massHeCore2,porb
1831,1831,13700.0,81.0,1.9062655782381217,0.0,22.0,0.5139348519993417,0.014010810726444466,3548.3754463961372,0.5139348519993417,21.0,0.28196947212810536,0.01864404040652982,4932.963110826106,0.28196947212810536,0.3417277599764696
2072,2072,910.4497806365522,42.0,0.15580115084330806,0.0,22.0,0.6061930748930318,130.78626458586012,4199.527012509149,0.6061930748930318,21.0,0.2571764882650136,7.018170767787544,5091.814323720836,0.2571764882650136,0.007666430590641177
2148,2148,7147.980640769403,42.0,1.1508854134310809,0.0,22.0,0.6949207887714115,0.011558051773927986,4563.714978180519,0.6949207887714115,21.0,0.24116800088603144,11.02294009172901,4550.932692639794,0.24116800088603144,0.1478172742656416
2188,2188,2686.3541225504528,42.0,0.5043733720241494,0.0,22.0,0.8728599131944246,0.009482856078228422,7037.664371287413,0.8728599131944246,21.0,0.2167853608143569,6.970348576914548,4877.38782393188,0.2167853608143569,0.03974854526877658
2245,2245,916.7896938107777,42.0,0.3454537694759092,0.0,22.0,0.8292630511155907,0.009976054809765083,9671.126136075512,0.8292630511155907,21.0,0.2869086130642698,9.048973292330144,4961.438988053179,0.2869086130642698,0.02226152903290729
2255,2255,9223.237140318875,43.0,0.5027414263517208,0.0,21.0,0.4527843792544475,0.014995139552689345,5348.434034427702,0.4527843792544475,21.0,0.21206937396978465,7.064014171903506,4687.710267295146,0.21206937396978465,0.05063951414478003
2278,2278,10442.639287241112,43.0,0.8934017280392038,0.0,21.0,0.46536621303409825,0.014783367495354634,5397.993837308504,0.46536621303409825,21.0,0.23736551071394352,10.683111971113107,4513.850227667139,0.23736551071394352,0.11668391323411689
2383,2383,12121.788563734723,43.0,0.6083678843339899,0.0,21.0,0.42965849482373614,0.015398939093956256,5008.451762302966,0.42965849482373614,21.0,0.2171262029467228,7.8256769331633285,4613.993833487666,0.2171262029467228,0.06834474609574619
2408,2408,10301.93094510204,42.0,0.8005844293520749,0.0,22.0,0.6451540101535543,0.012183514625359604,3550.0442900573435,0.6451540101535543,21.0,0.21524359267790402,7.504278533216052,4650.616057354478,0.21524359267790402,0.0894533678659364
2444,2444,2608.3261963456584,42.0,1.4718166364689946,0.0,22.0,0.546179856826828,0.013531379118189031,10786.393240824507,0.546179856826828,21.0,0.3084836626736729,25.97940257327711,4288.478963452538,0.3084836626736729,0.22372708345377154
2604,2604,3126.127157128605,32.0,0.03528544393421413,0.0,22.0,1.1230865829771381,0.006635562561546934,8538.742098829916,1.1230865829771381,22.0,0.671644915366089,0.011847094663134194,5699.978553241757,0.671644915366089,0.0005730984308448325
2634,2634,10415.00681656365,42.0,0.7721220256527722,0.0,22.0,0.6729924164673137,0.011830202209261488,3506.379934927281,0.6729924164673137,21.0,0.2110548726341101,7.006183472226364,4673.281398976979,0.2110548726341101,0.08358469207570454
2638,2638,5440.475738193191,42.0,0.578948294544746,0.0,22.0,0.5487762504313233,0.013493778580165126,4560.684572508496,0.5487762504313233,21.0,0.22463084744228673,8.348174491020925,4700.866796072925,0.22463084744228673,0.05802179694516764
2682,2682,11503.043584424626,42.0,0.8613952082002837,0.0,22.0,0.5503679836535275,0.01347079685698515,3003.8356799434855,0.5503679836535275,21.0,0.2239627942470324,8.714168107774265,4580.579866971211,0.2239627942470324,0.10523882719129643
2720,2720,5889.633081414486,43.0,0.7447634241135771,0.0,21.0,0.44517054872061446,0.015125923040080556,8281.838089207879,0.44517054872061446,21.0,0.2474745468957521,11.943301382425929,4544.6790856653215,0.2474745468957521,0.08945563675165676
2743,2743,2555.031318603538,42.0,0.4216944912947452,0.0,22.0,0.6573652942233599,0.01202738746100667,6240.088292791415,0.6573652942233599,21.0,0.2231102654115055,7.69312184862922,4847.274725003079,0.2231102654115055,0.0338044459395933
2749,2749,913.2965514507225,12.0,1.3363815507576438,0.0,22.0,0.817967602219799,0.010104936692996159,10137.358013488747,0.817967602219799,22.0,0.3982374424306492,0.01598198106604636,89260.17744422164,0.3982374424306492,0.16226613432347514
2779,2779,1259.11541496523,42.0,1.4139215910691911,0.0,22.0,0.6690519738914578,0.011879657623155,9735.053412152316,0.6690519738914578,21.0,0.3254463600613671,30.251588058525382,4306.40280574363,0.3254463600613671,0.19528619461913288
2848,2848,2302.290478658296,42.0,0.5893013401184056,0.0,22.0,0.901241361280631,0.009164337286255302,7632.0861277673175,0.901241361280631,21.0,0.2280384198541622,8.253159826181129,4835.835483316056,0.2280384198541622,0.04931067528303686
2927,2927,5614.104831368709,43.0,0.8433607846570257,0.0,21.0,0.4665156891504667,0.014764279545350114,7641.942229636381,0.4665156891504667,21.0,0.2533506579885938,12.990190217132552,4513.827004472255,0.2533506579885938,0.10573767382792632
2966,2966,13700.0,81.0,1.7282382984989852,0.0,22.0,0.6717488737278461,0.011845790703095643,2281.268812792781,0.6717488737278461,21.0,0.3025991541329534,0.01809465640110936,3534.082766802383,0.3025991541329534,0.2666146230478131
2967,2967,3782.6451795830826,43.0,0.388147996143049,0.0,21.0,0.4360545217278527,110.67365255195611,3491.874936280526,0.4360545217278527,21.0,0.23059767423424335,8.921197112693738,4729.774412170494,0.23059767423424335,0.03430693729874051
2994,2994,1514.7012319930118,42.0,1.298205071847891,0.0,22.0,0.6778406162738944,0.011769591015035073,8306.361856413923,0.6778406162738944,21.0,0.3091805851707859,25.117397109658445,4376.234818155468,0.3091805851707859,0.1724595683158553
3000,3000,2903.105791436333,42.0,0.8474424816854923,0.0,22.0,0.6508977236216117,0.01210984668999749,6040.050066880081,0.6508977236216117,21.0,0.2574473136117741,13.124677104477056,4600.000127654833,0.2574473136117741,0.09481466303372488
3221,3221,2649.097340079533,42.0,1.1858288245066229,0.0,22.0,0.5379708708728471,0.013651204458858588,5394.113373536289,0.5379708708728471,21.0,0.2949878375380861,21.823272534540127,4375.380612167167,0.2949878375380861,0.16389165876020384
3255,3255,13531.121470300042,42.0,1.2706508852717902,0.0,22.0,0.5185077927059075,0.013941340532436773,2639.9604280869517,0.5185077927059075,21.0,0.24341484656235646,11.935466802021075,4434.763879738538,0.24341484656235646,0.1900725972527935
3288,3288,10653.265041812554,42.0,1.6851446331715652,0.0,22.0,0.5839075830334088,0.012998087173343558,3665.6314945093013,0.5839075830334088,21.0,0.2599627269361616,14.99531622687387,4366.750940043756,0.2599627269361616,0.27583762314508276
3313,3313,1106.7469590072574,42.0,0.26088119474365,0.0,22.0,0.601194239216783,0.01276233938116774,9708.271045698455,0.601194239216783,21.0,0.26338016182035423,8.34326430179767,4955.13491344215,0.26338016182035423,0.01659963577707417
3363,3363,1995.6741753140711,42.0,0.5345259765091988,0.0,22.0,0.7812591933723952,0.010527953246193199,7363.064596143881,0.7812591933723952,21.0,0.2353386730612163,9.14552033155798,4816.20929663463,0.2353386730612163,0.04489667818467214
3413,3413,2116.2304127867083,42.0,0.5848510704303184,0.0,22.0,0.5252051999329594,0.013840509499013632,10998.683488564902,0.5252051999329594,21.0,0.2600153482439228,13.280278120378048,4641.565701346368,0.2600153482439228,0.05846657977361421
3427,3427,4254.212475915437,42.0,0.5699468486946639,0.0,22.0,0.5324385517158933,0.01373279075320868,5119.017778536162,0.5324385517158933,21.0,0.23300109689916293,9.355224473497973,4691.151437927544,0.23300109689916293,0.056968087674591675
3551,3551,13700.0,81.0,1.1328026818663715,0.0,22.0,0.7317801177430667,0.011111082620254994,2311.716806686881,0.7317801177430667,21.0,0.34449099756453994,0.017094221067100193,2620.3806474062612,0.34449099756453994,0.1346189328471541
3596,3596,3742.26508321621,42.0,0.7433394874849379,0.0,22.0,0.5248830679786342,0.013845334889314453,5713.882140311682,0.5248830679786342,21.0,0.25299581109820857,12.54083035998478,4584.336202551062,0.25299581109820857,0.08417059537984725
3658,3658,763.7369576988763,11.0,1.41578741566303,0.0,22.0,0.45120274248903613,0.015022139921187913,94987.08509027712,0.45120274248903613,22.0,0.7135839039994228,0.011330212188238518,24913.339557859625,0.7135839039994228,0.18080459489129755
3668,3668,6611.567431872964,42.0,1.932427227185962,0.0,22.0,0.6257918357800019,0.012435050506944727,4507.38214271101,0.6257918357800019,21.0,0.27982242726257395,19.16019145977626,4314.132384463774,0.27982242726257395,0.3269781091882274
3774,3774,4431.355029755631,43.0,0.48972006909759547,0.0,21.0,0.44521977341889823,0.01512507088931192,8250.027951264274,0.44521977341889823,21.0,0.2331174301892301,9.397591264072636,4684.070847645337,0.2331174301892301,0.04819862156023728
3793,3793,1360.5702003769875,42.0,1.009641122918937,0.0,22.0,0.6158881431444033,0.012565733558831213,9772.538066528889,0.6158881431444033,21.0,0.3038840355721017,23.24994325201445,4432.211640899304,0.3038840355721017,0.12253100496802212
3942,3942,1622.6011208031744,42.0,0.6904993360648191,0.0,22.0,0.7191589784668243,0.011262772273283492,7703.138999816861,0.7191589784668243,21.0,0.26189908721252336,13.355999753587598,4678.777436873962,0.26189908721252336,0.0671016384803694
4004,4004,1166.3898369829428,42.0,0.6410781843093365,0.0,22.0,0.694297815205521,0.011565714799037124,8824.905827619159,0.694297815205521,21.0,0.29731896682435566,13.762220589275454,4716.812071107812,0.29731896682435566,0.0597076731108079
4013,4013,4824.382244865362,42.0,0.41630719561084933,0.0,22.0,0.5564415077866577,0.013383583274654259,4764.301731133651,0.5564415077866577,21.0,0.2104082687496176,6.5588748596407385,4807.830441367874,0.2104082687496176,0.03553049939369491
4025,4025,4533.522200064087,42.0,1.1306166038314704,0.0,22.0,0.5177657031033025,0.013952579213578752,5817.132050628695,0.5177657031033025,21.0,0.271956144033515,16.697439072770866,4427.850910756432,0.271956144033515,0.15670091971395822
4051,4051,11506.76912731017,43.0,0.8076369211619792,0.0,21.0,0.46952321713783013,0.014714536525549276,5096.740982923106,0.46952321713783013,21.0,0.2286976452135274,9.395844319677884,4551.916052346672,0.2286976452135274,0.10061515936528802
4061,4061,11596.604830234453,42.0,0.9533004990280025,0.0,22.0,0.5209516707349843,0.013904423130999767,3383.0798132567825,0.5209516707349843,21.0,0.2319235820837511,9.89132952907563,4530.6408950536315,0.2319235820837511,0.12425641023996237
4302,4302,4559.136631965823,42.0,1.434672925497123,0.0,22.0,0.6255982241148073,0.012437591734692202,5124.24997128974,0.6255982241148073,21.0,0.27487698479280076,17.4046158586119,4407.019347397043,0.27487698479280076,0.20976308263117582
4469,4469,9282.123396391564,43.0,0.8163295740387991,0.0,21.0,0.4398677341173093,0.015218238918488489,6047.702180653246,0.4398677341173093,21.0,0.2390975830103273,10.87410518589017,4523.094119900793,0.2390975830103273,0.10368360376600337
4673,4673,1646.982228019079,42.0,0.4225737909778629,0.0,22.0,0.7024021356363621,0.0114663231676923,7535.479587864702,0.7024021356363621,21.0,0.23607250642498673,9.105456787988597,4849.387164159532,0.23607250642498673,0.03284567175314213
4723,4723,10569.281661379913,43.0,0.5606037848748916,0.0,21.0,0.4422647111783694,0.015176382850093756,5165.527565013142,0.4422647111783694,21.0,0.21510924405074677,7.499803303856327,4647.648608889645,0.21510924405074677,0.05996714525764133
4734,4734,403.237047142938,12.0,1.545535907268978,0.0,22.0,0.600693496728649,0.01276909891571031,42440.57059861596,0.600693496728649,22.0,0.7181792282683015,0.011274604204847119,123153.02582834946,0.7181792282683015,0.19379956097197362
4749,4749,282.5190025528062,12.0,1.7031244374753827,0.0,22.0,0.9827320790564301,0.008252336755702262,15816.900444227325,0.9827320790564301,22.0,0.6288115606658716,0.012395483913268963,113615.06351464397,0.6288115606658716,0.20280755004498202
4774,4774,840.0061853105623,42.0,0.6748132722872607,0.0,22.0,0.9601176065054005,0.008505791627146344,11137.581000487951,0.9601176065054005,21.0,0.3146504833352295,12.776448365325376,4807.016998950559,0.3146504833352295,0.056871595850693415
4826,4826,4382.652859776313,42.0,0.929235018835153,0.0,22.0,0.5189931071295468,0.013933997854673736,5713.850521513295,0.5189931071295468,21.0,0.2612635936664757,14.311505830656186,4503.449419492861,0.2612635936664757,0.11746410711717584
4838,4838,2627.5667262041043,42.0,1.583796514759599,0.0,22.0,0.5492069079837922,0.013487555485103584,10919.102333463192,0.5492069079837922,21.0,0.3129369322588773,27.493077837302277,4259.348360633835,0.3129369322588773,0.24865362373153496
4841,4841,279.18834365078766,12.0,0.7895621177574846,0.0,22.0,0.8247574732693749,0.010027400116201299,18130.127630189698,0.8247574732693749,22.0,0.6671425198418854,0.011903686010173883,117666.12545423085,0.6671425198418854,0.0665342371847782
4845,4845,418.4256038644247,12.0,1.4287651581965461,0.0,22.0,0.8350898064054066,0.0099097720713849,15182.789581118572,0.8350898064054066,22.0,0.5221724106648409,0.013886036290694969,102471.20935279141,0.5221724106648409,0.1698028518173225
4882,4882,776.2946942385444,12.0,0.11018854196719988,0.0,22.0,0.905448128754131,0.009117231767822752,10693.884312039383,0.905448128754131,21.0,0.31751022704127063,0.017722451722908022,23992.903310663598,0.31751022704127063,0.0038311962902696475
5115,5115,12859.529060818275,43.0,0.521364730074014,0.0,21.0,0.3779174060507874,0.016383536098773018,7137.103670189002,0.3779174060507874,21.0,0.21454979048413478,7.522301709874177,4622.600679538705,0.21454979048413478,0.05665208533060938
5193,5193,4026.685819809633,42.0,0.8134137792843926,0.0,22.0,0.6515492478283531,0.012101516600359602,5347.203850493666,0.6515492478283531,21.0,0.2435769630857822,10.958739928352589,4632.800702144554,0.2435769630857822,0.08981745265539813
5204,5204,7996.454036140763,42.0,0.9807510996901341,0.0,22.0,0.7373917283390231,0.011044057247994572,4548.211004178422,0.7373917283390231,21.0,0.2261380128692022,8.791937155605057,4626.874083622857,0.2261380128692022,0.1146149387250006
5213,5213,7784.280749709194,43.0,0.4474636531722526,0.0,21.0,0.43815343867748685,0.015248304694312282,5759.032228603127,0.43815343867748685,21.0,0.21249532125149942,7.027726217464912,4713.963896590312,0.21249532125149942,0.04298321794895872
5279,5279,13277.818399611131,43.0,0.40321341568836905,0.0,21.0,0.43351529204069505,0.015330205400599732,3579.199452092895,0.43351529204069505,21.0,0.19407596669603017,5.323458635583698,4727.486594898472,0.19407596669603017,0.037436875955099126
5323,5323,2827.0732757153214,42.0,1.133397577827421,0.0,22.0,0.5263599038422409,0.013823232534138924,10023.423404836309,0.5263599038422409,21.0,0.289575077608918,20.46440386627822,4394.523932384291,0.289575077608918,0.15473238759680105
5408,5408,1202.8102455060039,42.0,0.5251961969354962,0.0,22.0,0.5534817395135161,0.013425990775510361,19903.96872917783,0.5534817395135161,21.0,0.29603785604487715,13.850054714720489,4708.749374217307,0.29603785604487715,0.047833398891014234
5417,5417,11836.779909645924,43.0,0.6411186881897433,0.0,21.0,0.3948187317586978,0.016048096243732643,6722.824281798791,0.3948187317586978,21.0,0.225211933375138,8.893621648776033,4572.11751458729,0.225211933375138,0.07551559581642003
5420,5420,480.9615361015135,11.0,0.8964423481099268,0.0,22.0,0.6561066913949508,0.012043394048934276,116494.84230582464,0.6561066913949508,22.0,0.698205885559519,0.011517706151532836,23020.625408912078,0.698205885559519,0.08448112219616055
5462,5462,12948.57683956315,42.0,1.9180619498224731,0.0,22.0,0.514324740974764,0.014004867594913583,3595.6382326960374,0.514324740974764,21.0,0.2687507799830457,17.234146659418005,4281.533226834275,0.2687507799830457,0.3477184252207795
5604,5604,1046.120910059795,42.0,1.3603811914914021,0.0,23.0,1.1738600647323603,0.0053463637971155695,13452.679768012067,1.1738600647323603,21.0,0.31471646421913657,18.08556545782168,4597.67327795832,0.31471646421913657,0.1506402153496458
5657,5657,405.6997459131598,12.0,1.1384468689611535,0.0,22.0,0.8483494524354687,0.009759396370632546,15196.958613101206,0.8483494524354687,22.0,0.5230212945534621,0.013873271307890796,102559.98114119572,0.5230212945534621,0.1201509732646303
5675,5675,938.3162359316392,42.0,0.23347967534879038,0.0,22.0,0.7305680031635025,0.01112559329181764,9640.53816412192,0.7305680031635025,21.0,0.26393718192588644,7.60343083297038,5024.333005209227,0.26393718192588644,0.013104054131085958
5795,5795,276.4547848503487,12.0,0.9652154775136611,0.0,22.0,0.9975193898198927,0.008086096337392858,17944.529908857214,0.9975193898198927,22.0,0.6059106363270994,0.012698868402249135,111213.41122750267,0.6059106363270994,0.08674550769644387
5844,5844,2019.4522662366815,43.0,0.3352559994737126,0.0,21.0,0.45701193635522563,0.01492339211948026,15146.041739118176,0.45701193635522563,21.0,0.23804200330998349,9.540983444336037,4796.8201393468935,0.23804200330998349,0.026970634654197124
5873,5873,3435.5901943315293,31.0,0.03131284978776285,0.0,22.0,0.7395088488359006,0.011018834606480328,5831.799225403991,0.7395088488359006,22.0,1.0189141754949729,0.007844534473204037,7484.865682992078,1.0189141754949729,0.0004840138557829566
5980,5980,353.8471831874982,12.0,0.5657642977913224,0.0,22.0,0.9300325687178268,0.008842240795156487,15699.572659788779,0.9300325687178268,22.0,0.5469544035818809,0.013520147467525667,105059.322481278,0.5469544035818809,0.04056024391264071
6007,6007,1653.1347385355575,12.0,1.026426791629101,0.0,22.0,0.5634245057611655,0.013284221604367596,13034.267104504623,0.5634245057611655,22.0,0.5226031682306455,0.013879556687780618,102516.25703471554,0.5226031682306455,0.11558649811802746
6016,6016,8120.734525499471,42.0,0.4835245611631588,0.0,22.0,0.6189225046167479,0.012525542044038815,4108.046683247648,0.6189225046167479,21.0,0.19846322098645577,5.555454542574456,4785.528037055791,0.19846322098645577,0.04307743817216319
6023,6023,2978.5182708644115,42.0,1.1379627960452476,0.0,22.0,0.6156763485960551,0.012568543971516157,6023.893084395904,0.6156763485960551,21.0,0.2776236326926946,17.49180961980448,4462.075237739777,0.2776236326926946,0.14877467707670158
6043,6043,346.1616569816549,11.0,0.9787132963081159,0.0,22.0,0.6894434527388854,0.01162556044145481,120048.0867551477,0.6894434527388854,22.0,0.8587754900073242,0.009641559333897572,30327.321072510316,0.8587754900073242,0.0901369020310382
6172,6172,742.4505463167205,12.0,1.5570810741456367,0.0,22.0,0.43468420383831796,0.01530948743951533,14347.13828895911,0.43468420383831796,22.0,0.7107794667619137,0.011364241358347784,122349.16876380447,0.7107794667619137,0.21028667899093104
6274,6274,2759.4644781056636,42.0,0.901780970706933,0.0,22.0,0.5694967302061149,0.01319858713265495,6321.55234190816,0.5694967302061149,21.0,0.27102353693235,15.86216169595418,4519.588943111583,0.27102353693235,0.10819646910348164
