ID,UID,time,event,semiMajor,eccentricity,type1,mass1,radius1,Teff1,massHeCore1,type2,mass2,radius2,Teff2,massHeCore2,porb
350719,350719,13658.388535209982,43.0,1.0942689718958107,0.0,21.0,0.4232614602147607,0.0155142418830076,5696.297948425612,0.4232614602147607,21.0,0.2463820997147612,12.470212894892844,4418.210515568898,0.2463820997147612,0.1620316529086495
26459,26459,13546.42215081702,42.0,0.4789987679408994,0.0,22.0,0.4890571934289735,0.0143981820891235,1866.064950332076,0.4890571934289735,21.0,0.1962520379612664,5.538119060977917,4713.133374263913,0.1962520379612664,0.046386743713565
324872,324872,13700.0,81.0,1.804142435714165,0.0,22.0,0.5590923732342481,0.0133457507305778,2499.4224743942987,0.5590923732342481,21.0,0.2962647217607219,0.0182588527538388,4184.140525039018,0.2962647217607219,0.3035065617065186
279414,279414,13700.0,81.0,1.8333468055812772,0.0,22.0,0.6976345019965411,0.0115247159312576,2167.067830366589,0.6976345019965411,22.0,0.7376921285956317,0.0110404762618623,2311.667433788381,0.7376921285956317,0.2400087920132288
425971,425971,13700.0,81.0,1.8274889742962743,0.0,22.0,0.5151693045778111,0.0139920067194563,3360.8268539896458,0.5151693045778111,21.0,0.2922372815111908,0.0183652625921162,4385.520695026228,0.2922372815111908,0.3184722436280234
159479,159479,13588.795583713618,42.0,0.4787072818827188,0.0,22.0,0.5479464253506126,0.0135057806248439,2188.188809819102,0.5479464253506126,21.0,0.1908819702246539,5.038385881492071,4739.922722709805,0.1908819702246539,0.0446343119816065
91958,91958,13700.0,81.0,1.923702205338103,0.0,22.0,0.5156078880984134,0.0139853349980696,3423.493322331298,0.5156078880984134,21.0,0.2947500841318463,0.0182986837926146,4397.316782952058,0.2947500841318463,0.343323785923708
589172,589172,13700.0,81.0,1.6992101039229393,0.0,22.0,0.5570362382093873,0.0133750832402456,2573.9379479700506,0.5570362382093873,21.0,0.3172730315773412,0.017728223630332,3425.89282653251,0.3172730315773412,0.2743934021388584
3551,3551,13700.0,81.0,1.1328026818663717,0.0,22.0,0.7317801177430667,0.0111110826202549,2311.716806686881,0.7317801177430667,21.0,0.3444909975645399,0.0170942210671001,2620.380647406261,0.3444909975645399,0.1346189328471541
521568,521568,13664.703937213597,43.0,0.5278392937594213,0.0,21.0,0.428388842433847,0.0154216936869004,4038.368046274832,0.428388842433847,21.0,0.2070166439708023,6.669145019900937,4653.100427131602,0.2070166439708023,0.0557266169416519
268262,268262,13700.0,81.0,1.868584991693448,0.0,22.0,0.6311907125812148,0.0123644003465892,2258.6279208146266,0.6311907125812148,22.0,0.5452967621453222,0.0135442002521902,2163.2058116208427,0.5452967621453222,0.2727791763457841
16159,16159,13700.0,81.0,1.915286056697332,0.0,22.0,0.7256294880064345,0.0111848385080684,2305.286952293295,0.7256294880064345,21.0,0.2768416437084771,0.0187875149998883,4245.871849022587,0.2768416437084771,0.3066550465551546
145658,145658,13700.0,81.0,1.900264111703335,0.0,22.0,0.5797849353192288,0.0130550641771607,2349.831658400139,0.5797849353192288,21.0,0.2737556029740103,0.0188752985048845,4961.95276998998,0.2737556029740103,0.3284312373563971
451236,451236,13700.0,81.0,1.764953194410105,0.0,22.0,0.5847952221826678,0.0129858586032716,2364.3280076374936,0.5847952221826678,21.0,0.2965444529404387,0.018251520994692,4118.349811243506,0.2965444529404387,0.2893101773713607
261228,261228,13700.0,81.0,1.637818132826049,0.0,22.0,0.7058074129573924,0.0114247492215774,2291.167243011642,0.7058074129573924,21.0,0.3428266950730601,0.0171314461708752,2691.876208892232,0.3428266950730601,0.2370948419693049
309688,309688,13700.0,81.0,1.611810455859363,0.0,22.0,0.6605237023548662,0.0119873036857326,2272.5729662109184,0.6605237023548662,21.0,0.3291481575217696,0.0174447829255967,2864.9475254278736,0.3291481575217696,0.2382653698496011
494014,494014,13700.0,81.0,1.2587502981932226,0.0,22.0,0.8871142705248529,0.0093227036645394,2553.67827935565,0.8871142705248529,21.0,0.3145190295823742,0.0177955811456904,2748.5169517456734,0.3145190295823742,0.1492309780276903
136836,136836,13700.0,81.0,1.583021879153792,0.0,22.0,0.7503899111052273,0.0108897373450667,2332.036448496943,0.7503899111052273,21.0,0.3318260126302021,0.0173823716051608,2727.6116788472173,0.3318260126302021,0.2217731674431535
337632,337632,13700.0,81.0,1.2070536055122465,0.0,22.0,0.7383238033875296,0.0110329485400979,2318.38948277897,0.7383238033875296,22.0,0.5721375768482908,0.0131615612656774,2109.5730116636987,0.5721375768482908,0.1341878845321702
367658,367658,13700.0,81.0,1.6299427650112392,0.0,22.0,0.5534837144775845,0.0134259624191907,1928.771302317832,0.5534837144775845,22.0,0.5489657565154545,0.0134910397010616,2179.4024805714103,0.5489657565154545,0.2295698065657983
309643,309643,13700.0,81.0,1.7327423371967,0.0,22.0,0.57800994985695,0.0130796882668543,2451.204063599577,0.57800994985695,21.0,0.3286391264641796,0.0174567075469053,3085.3182593994584,0.3286391264641796,0.2774705863011428
106845,106845,13700.0,81.0,1.917326659368572,0.0,22.0,0.57212651919075,0.0131617160286659,2425.6031352575565,0.57212651919075,21.0,0.2960010008001433,0.0182657718412313,4212.196853527304,0.2960010008001433,0.33005627026886
420669,420669,13700.0,81.0,1.954988096100444,0.0,22.0,0.5914845061652961,0.0128941399591458,2325.286382494602,0.5914845061652961,21.0,0.2693929868076161,0.0190013049015433,5467.915880630968,0.2693929868076161,0.3412566179436934
408295,408295,13700.0,81.0,1.6634749179701078,0.0,22.0,0.6983273350038147,0.0115162166107164,2286.846416371661,0.6983273350038147,22.0,0.5509854935225514,0.0134618952477876,2137.021782823177,0.5509854935225514,0.2223434646784693
203516,203516,13700.0,81.0,1.970930081832578,0.0,22.0,0.5624253876598578,0.0132983795579566,2448.5209767604947,0.5624253876598578,21.0,0.2796659409949228,0.0187081295620607,4818.139287726366,0.2796659409949228,0.3492712292354726
167589,167589,13700.0,81.0,1.8310895479142215,0.0,22.0,0.6176167673945842,0.012542820457142,2364.153094560673,0.6176167673945842,21.0,0.3245817421091075,0.0175524643585988,3106.5536667249607,0.3245817421091075,0.2956846314727919
408478,408478,13700.0,81.0,1.3974309747833928,0.0,22.0,0.688749092662839,0.0116341402197502,2283.3746094300964,0.688749092662839,21.0,0.3084028854649823,0.0179474732465163,3123.431263236949,0.3084028854649823,0.191624243654133
576588,576588,13700.0,81.0,1.3345970899037278,0.0,23.0,1.2779351106269037,0.0036817132743194,4383.179888751298,1.2779351106269037,22.0,0.6858424164706958,0.0116701101522463,2147.2718558835345,0.6858424164706958,0.1274426227474194
433544,433544,13700.0,81.0,1.750386071953793,0.0,22.0,0.6576489690638164,0.0120237824059235,2269.618172610437,0.6576489690638164,22.0,0.5515944620934469,0.0134531244507888,2140.2366574008474,0.5515944620934469,0.2439380164726485
111063,111063,13700.0,81.0,1.839448427772932,0.0,22.0,0.8346914278273069,0.0099142997366054,2416.9707514554057,0.8346914278273069,22.0,0.5491629668809115,0.0134881902669815,2139.991425978388,0.5491629668809115,0.2456528509305467
435714,435714,13700.0,81.0,1.6820749507111394,0.0,22.0,0.5503985283446314,0.0134703563602679,2580.4440547505783,0.5503985283446314,21.0,0.300765584522686,0.018141795588341,4106.107958300696,0.300765584522686,0.2739030990462254
186137,186137,13700.0,81.0,1.7124391328286357,0.0,22.0,0.5906822071188574,0.0129051002978417,2351.785976697074,0.5906822071188574,21.0,0.3000077270355974,0.0181613710299172,4063.008145188269,0.3000077270355974,0.2750394727180602
613560,613560,13700.0,81.0,1.729681789521983,0.0,22.0,0.8557738145405643,0.0096754513616866,2494.393859073223,0.8557738145405643,22.0,0.5561815564772826,0.013387300786509,2119.363875104169,0.5561815564772826,0.2217555091271661
26526,26526,13568.093828537643,43.0,0.4907972428407733,0.0,21.0,0.3722701363290346,0.0164989788235059,7124.784709814337,0.3722701363290346,21.0,0.2108624150401278,7.101581127217627,4635.438770891739,0.2108624150401278,0.0521561003330681
369485,369485,13700.0,81.0,1.978969708665034,0.0,22.0,0.8791390046616422,0.0094122570378649,2538.182282645432,0.8791390046616422,21.0,0.2716703947060461,0.0189352426743875,4126.546195849073,0.2716703947060461,0.3006025102933924
343920,343920,13602.978854920657,42.0,0.7524602917951205,0.0,22.0,0.5443795093787671,0.0135575347976418,2200.203754411446,0.5443795093787671,21.0,0.2131642454181665,7.391852204647889,4618.11257200757,0.2131642454181665,0.0868674558176018
358136,358136,13700.0,81.0,1.530892792519266,0.0,22.0,0.6501152706630101,0.0121198577851408,2106.480580951098,0.6501152706630101,22.0,0.7425807400814096,0.0109822985141816,2323.4561828493456,0.7425807400814096,0.1859193468337138
623619,623619,13700.0,81.0,1.712187282708904,0.0,22.0,0.6301018493033769,0.0123786165712114,2267.487394169658,0.6301018493033769,21.0,0.3260828604158465,0.0175168892814912,2994.0521000248823,0.3260828604158465,0.2653942971143336
453248,453248,13675.947390973886,43.0,1.5752810572523708,0.0,21.0,0.4610434735827568,0.014855533017488,5254.268264291173,0.4610434735827568,21.0,0.2619523628336076,15.693812752632423,4317.564734877089,0.2619523628336076,0.2693424219453385
253520,253520,13700.0,81.0,1.6616907535469272,0.0,22.0,0.7637072861249291,0.0107328917897736,2285.902401901596,0.7637072861249291,22.0,0.5577909194513303,0.013364307313037,2130.411423527195,0.5577909194513303,0.2158378464775129
195190,195190,13700.0,81.0,1.994363829783742,0.0,22.0,0.8549437383396882,0.0096848284280263,2492.799004833149,0.8549437383396882,21.0,0.2450048515393813,0.0197510836308746,6987.279453107762,0.2450048515393813,0.3110684557353473
450275,450275,13700.0,81.0,1.9714333687005208,0.0,23.0,1.3353851222800557,0.0024073722904917,5464.684027359164,1.3353851222800557,22.0,0.6846748803256155,0.0116845830549256,2147.642361674252,0.6846748803256155,0.2255935108753221
578748,578748,13700.0,81.0,1.709594119556217,0.0,22.0,0.6758906923937854,0.0117939374689092,2281.962522972012,0.6758906923937854,22.0,0.5415923597508345,0.01359816313617,2169.518642424173,0.5415923597508345,0.2346624734292095
164724,164724,13700.0,81.0,1.973534421429916,0.0,22.0,0.5646682671821559,0.0132666239059261,2500.364530838655,0.5646682671821559,21.0,0.3050069202686122,0.0180332258449115,4141.597615991824,0.3050069202686122,0.3443690414673209
344704,344704,13700.0,81.0,1.3376007274522133,0.0,22.0,0.7874023056901315,0.0104566649720202,2381.8116070805554,0.7874023056901315,21.0,0.2868881696994845,0.0185091172299267,3612.438111238152,0.2868881696994845,0.1728878465839906
339822,339822,13700.0,81.0,1.925434303108102,0.0,22.0,0.7174581803298504,0.0112833172774593,2297.962270325011,0.7174581803298504,21.0,0.2743336012889742,0.0188587731371156,4337.711780985693,0.2743336012889742,0.3107551879899335
581467,581467,13700.0,81.0,1.9589804617347888,0.0,22.0,0.5143655585065672,0.0140042456258729,3451.640243929291,0.5143655585065672,21.0,0.2799949048034144,0.0186989411935416,5208.980713030456,0.2799949048034144,0.3563460340685742
260959,260959,13535.307205896606,42.0,0.3802480343030655,0.0,22.0,0.4472151923159591,0.0150906005220169,1812.4775766217983,0.4472151923159591,21.0,0.1895449078883085,4.916275778584888,4748.098009151731,0.1895449078883085,0.0340367534219147
339663,339663,13700.0,81.0,1.3747632633057925,0.0,22.0,1.0753101915735852,0.0071986976727325,3009.6903991297854,1.0753101915735852,22.0,0.9106448489826268,0.0090590674976125,2578.8014308237093,0.9106448489826268,0.1324929452831047
135802,135802,13700.0,81.0,1.3355943705583346,0.0,22.0,0.7304975598055814,0.0111264369618825,2310.048336666684,0.7304975598055814,22.0,0.5456268946849934,0.0135394053219765,2149.3051298568685,0.5456268946849934,0.1582708509571057
570029,570029,13700.0,81.0,1.940987369588172,0.0,22.0,0.5142068259608401,0.0140066645915519,3517.1955855762467,0.5142068259608401,21.0,0.2797977935487617,0.0187044453112364,5184.541353327012,0.2797977935487617,0.3515265506173726
615546,615546,13700.0,81.0,1.9819345142104012,0.0,22.0,0.5911715940815625,0.0128984134124659,1995.9121053139183,0.5911715940815625,22.0,0.7391329761218969,0.0110233100872826,2330.6167988934444,0.7391329761218969,0.2802166860956629
141947,141947,13700.0,81.0,0.8370935769227148,0.0,22.0,0.80235481885337,0.0102840152813992,2405.092649872588,0.80235481885337,21.0,0.3210541547254439,0.0176367606964591,2720.9230766651976,0.3210541547254439,0.0837004230803545
23972,23972,13700.0,81.0,1.804005319809162,0.0,22.0,0.6550752252039158,0.0120565263351487,2265.467962705236,0.6550752252039158,21.0,0.2863734531557422,0.0185231156660464,4143.081231235991,0.2863734531557422,0.2892637279522909
567834,567834,13700.0,81.0,1.7044785447961048,0.0,22.0,0.6120648741740918,0.0126165700394933,2306.464215239605,0.6120648741740918,21.0,0.2905953332750802,0.0184091086779362,4119.8506373616665,0.2905953332750802,0.2713068398094342
489668,489668,13700.0,81.0,1.8138005323381057,0.0,22.0,0.8180128496698881,0.0101044193347887,2429.832392929417,0.8180128496698881,21.0,0.3175161347003526,0.0177223080252315,2868.7891096442368,0.3175161347003526,0.2655343796658161
66367,66367,13700.0,81.0,1.820214684591059,0.0,22.0,0.5215450750826901,0.0138954807984909,3139.19510989399,0.5215450750826901,21.0,0.2947424566676661,0.0182988849433347,4307.502235203804,0.2947424566676661,0.3148458130597586
244871,244871,13684.055375480457,42.0,1.4931340884980788,0.0,22.0,0.5609734566314047,0.0133189886822099,2311.343881225456,0.5609734566314047,21.0,0.2478461688782871,12.769113102778146,4405.168845980611,0.2478461688782871,0.2349946412009096
276068,276068,13700.0,81.0,1.5980237834978737,0.0,22.0,0.8182659385682471,0.0101015256885066,2430.2068643060747,0.8182659385682471,21.0,0.3351098921023965,0.0173065596979159,2651.1457491099413,0.3351098921023965,0.2178838386279007
345954,345954,13700.0,81.0,1.610370297930595,0.0,22.0,0.7772506531592661,0.010574589710664,2366.9223770242315,0.7772506531592661,21.0,0.2683567773350738,0.0190315710183102,4178.059004061242,0.2683567773350738,0.2314940752315848
375215,375215,13700.0,81.0,1.6051518168167809,0.0,22.0,0.6317886121992311,0.0123566011190762,2262.9528413011367,0.6317886121992311,21.0,0.3571797049778111,0.0168164224452328,2678.470902040317,0.3571797049778111,0.2368746392309826
37041,37041,13700.0,81.0,1.8108923972720836,0.0,22.0,0.6276066124309889,0.0124112566300754,2272.386967129874,0.6276066124309889,21.0,0.306447846479156,0.0179967145671089,3621.127068573449,0.306447846479156,0.2920710098925514
453498,453498,13700.0,81.0,1.582414599130492,0.0,22.0,0.5763883284965223,0.013102234267265,1964.239454427437,0.5763883284965223,22.0,0.5715580918695272,0.0131696747904125,2144.075225336192,0.5715580918695272,0.2152064064453857
24037,24037,13700.0,81.0,1.90951316572974,0.0,22.0,0.5585407233937573,0.0133536122469674,2563.399876794698,0.5585407233937573,21.0,0.3110637033637716,0.0178809963344531,3902.156505502316,0.3110637033637716,0.3277620731105591
148742,148742,13700.0,81.0,1.982430226109676,0.0,22.0,0.5999261002818098,0.0127794658381366,2381.932502232994,0.5999261002818098,21.0,0.3289342855366544,0.0174497907289543,3137.807676675495,0.3289342855366544,0.3354727344311494
100029,100029,13700.0,81.0,1.8797844404945097,0.0,22.0,0.5642929251096276,0.013271931395328,2486.179209189983,0.5642929251096276,21.0,0.3024857857446726,0.0180975619387038,4133.178178797821,0.3024857857446726,0.320659079070709
537388,537388,13700.0,81.0,1.9474425704690557,0.0,22.0,0.5648867050200463,0.0132635363527817,2424.7659894116605,0.5648867050200463,21.0,0.2774280283896176,0.018770958769965,4905.227443934078,0.2774280283896176,0.3430009899824557
399033,399033,13521.827698743864,43.0,1.7118411338915345,0.0,21.0,0.4594169840992765,0.0148828450252588,5412.516068948572,0.4594169840992765,21.0,0.2674376681421399,16.955900716619446,4284.923213604548,0.2674376681421399,0.3043035246636589
245915,245915,13700.0,81.0,1.8207272092299651,0.0,22.0,0.5346878787400395,0.0136995370622364,2822.771216505235,0.5346878787400395,21.0,0.2978934660431157,0.0182162694456551,4222.384502132623,0.2978934660431157,0.3118814674598756
367613,367613,13700.0,81.0,1.5229597011646598,0.0,22.0,0.5920476279794571,0.0128864535271282,2381.714300051985,0.5920476279794571,21.0,0.3277634497749739,0.0174772672308015,2986.571737437941,0.3277634497749739,0.226996354631364
238512,238512,13679.813215554252,43.0,0.3749474850870937,0.0,21.0,0.4338846589937266,0.0153236530164056,3272.7724536946284,0.4338846589937266,21.0,0.1899064551042741,4.953325747490375,4743.847907756403,0.1899064551042741,0.0336722128994548
559754,559754,13700.0,81.0,1.858797345595756,0.0,22.0,0.5982424587365164,0.0128022438335678,2379.677349102694,0.5982424587365164,21.0,0.3283455143596577,0.0174635946620841,3092.197376679544,0.3283455143596577,0.3049582025438427
292735,292735,13682.446083838568,42.0,0.954792208604904,0.0,22.0,0.7851331242417918,0.0104829726540984,2375.7179819771573,0.7851331242417918,21.0,0.2073298017302002,6.706624512029991,4650.613130706453,0.2073298017302002,0.1084780167321693
529856,529856,13700.0,81.0,1.264102544231033,0.0,22.0,0.6258428748848937,0.0124343806875495,2043.8939950193728,0.6258428748848937,22.0,0.6551797074129131,0.0120551955110937,2197.396708620978,0.6551797074129131,0.1454556677695552
376492,376492,13700.0,81.0,1.5805520439645182,0.0,22.0,0.6028326664623588,0.0127402502417586,2339.8030058104982,0.6028326664623588,21.0,0.2993119745460532,0.0181793899374972,3885.247706400311,0.2993119745460532,0.2423319614138755
454362,454362,13696.891787784609,43.0,0.3307026448223911,0.0,21.0,0.1958265571575648,0.0215667838465448,3737.361738786573,0.1958265571575648,21.0,0.2390304900126449,10.70920136192304,4555.866833110735,0.2390304900126449,0.0334055655957063
441289,441289,13621.371529360178,43.0,0.7099517622484299,0.0,21.0,0.4343506896605805,0.0153153933473793,4746.8410691312565,0.4343506896605805,21.0,0.2214567912305262,8.464662228246864,4569.811633428066,0.2214567912305262,0.0855639178873807
184104,184104,13700.0,81.0,1.1516624895880248,0.0,22.0,0.8057892238231307,0.0102445230694243,2410.8248817683734,0.8057892238231307,22.0,0.5412263799696774,0.0136035104329593,2162.813566090787,0.5412263799696774,0.1233494174007341
529529,529529,13642.302549915745,43.0,0.350564218528148,0.0,21.0,0.3632145393428369,0.0166878569753451,5599.958913385106,0.3632145393428369,21.0,0.1952784770830438,5.44260858498684,4718.974482403026,0.1952784770830438,0.0321720021635366
365805,365805,13700.0,81.0,1.7341774375981651,0.0,22.0,0.5851797466796004,0.0129805654529645,2403.55973229412,0.5851797466796004,21.0,0.3211991857397032,0.0176332755121191,3226.327046494728,0.3211991857397032,0.2778567677441854
137999,137999,13700.0,81.0,1.904012915250242,0.0,22.0,0.5565488821483998,0.0133820481303385,2467.475333783012,0.5565488821483998,21.0,0.2753192182531332,0.0188306833685939,5046.624063342599,0.2753192182531332,0.3336669432336756
582599,582599,13700.0,81.0,1.4583665814960292,0.0,22.0,0.576403054422746,0.0131020293133956,2425.276926865055,0.576403054422746,21.0,0.320290486893899,0.0176551399499333,3141.8662748462407,0.320290486893899,0.215433689001031
256562,256562,13700.0,81.0,1.5432462831185445,0.0,22.0,0.6677253018674755,0.0118963479118458,2114.2637400366752,0.6677253018674755,22.0,0.5418450874291783,0.0135944722430363,2182.9127933836403,0.5418450874291783,0.2019169927043233
42954,42954,13700.0,81.0,1.3160385354828652,0.0,22.0,0.6306736429284863,0.0123711491747894,2257.0561009693165,0.6306736429284863,21.0,0.3142359001528367,0.0178025419048031,3085.919440827169,0.3142359001528367,0.1799050585418847
144744,144744,13682.008321856014,42.0,1.170313562515381,0.0,22.0,0.5182323121199354,0.0139455110238528,2600.69322281368,0.5182323121199354,21.0,0.2386571476425272,11.107384501354389,4462.9844793610855,0.2386571476425272,0.1685670596857129
585623,585623,13700.0,81.0,1.911659016251016,0.0,22.0,0.582239397977726,0.0130211062134406,2383.230278936045,0.582239397977726,21.0,0.2970588978870283,0.0182380571579592,4173.703743209143,0.2970588978870283,0.3264999444130284
124894,124894,13700.0,81.0,1.6240928568488788,0.0,22.0,0.7491764212611786,0.0109040912719168,2330.904406079576,0.7491764212611786,22.0,0.6060871524126404,0.0126964997452492,2119.526530026214,0.6060871524126404,0.2059396568171405
420841,420841,13543.072776341753,43.0,0.5347632905943231,0.0,21.0,0.4486070754194526,0.0150666401549535,3558.278979356452,0.4486070754194526,21.0,0.2056306405577688,6.511075282188965,4662.0292614954415,0.2056306405577688,0.0560028559609372
400600,400600,13700.0,81.0,1.3263232387155366,0.0,22.0,0.7898464825287855,0.0104283608667555,2386.2319254477,0.7898464825287855,22.0,0.6622482221762243,0.0119654677800025,2177.748705740403,0.6622482221762243,0.1468291149165825
198150,198150,13700.0,81.0,1.173258782749092,0.0,22.0,0.6039186761596149,0.0127256322846968,2007.9200642622448,0.6039186761596149,22.0,0.5827866944588387,0.0130135487692789,2137.611870042486,0.5827866944588387,0.135130956282415
193345,193345,13543.382850618733,42.0,1.908761745755928,0.0,22.0,0.6190353152127829,0.0125240504328814,2289.011490527066,0.6190353152127829,21.0,0.2565759287641959,14.521655270774737,4350.963238543992,0.2565759287641959,0.326443106533511
427099,427099,13700.0,81.0,1.858929628578172,0.0,22.0,0.6569494986804937,0.0120326733179082,2266.706471844572,0.6569494986804937,21.0,0.2828178060594433,0.0186205845247473,4227.2155385565065,0.2828178060594433,0.3028446052020682
153609,153609,13700.0,81.0,1.4332586056199876,0.0,22.0,0.8307693199148154,0.0099589075519587,2450.7773821290275,0.8307693199148154,22.0,0.5719653744453801,0.0131639716676804,2105.44946963905,0.5719653744453801,0.1678164968200284
603672,603672,13700.0,81.0,1.9954045771113729,0.0,22.0,0.6847522753536228,0.0116836232163777,2284.21145468756,0.6847522753536228,21.0,0.3024889274967964,0.0180974814022147,3744.5178373843983,0.3024889274967964,0.3286021442582702
469423,469423,13502.052156620202,42.0,0.7996259718966409,0.0,22.0,0.5208863976304847,0.0139054072818663,2498.693074711907,0.5208863976304847,21.0,0.2186572863904141,8.085730079830052,4587.287105028284,0.2186572863904141,0.0963127990105778
145852,145852,13649.18971018942,42.0,0.569354865677052,0.0,22.0,0.5268274783827359,0.013816245424068,2286.9853195787705,0.5268274783827359,21.0,0.2008778777182417,6.005676394846019,4686.912160650693,0.2008778777182417,0.0583354231054997
610184,610184,13700.0,81.0,1.5904590116213388,0.0,22.0,0.6171149915507039,0.0125494669880471,2371.530582512832,0.6171149915507039,21.0,0.3394047817577862,0.0172085815316769,2817.0505066154333,0.3394047817577862,0.237559459702355
